Model,Class,MSE,SSIM,PSNR
MNIST_SMLLAE_0.01_128_20_3.pth,4,0.8692055117574098,-0.17641753923322187,0.6126101680805688
MNIST_SMLLAE_0.01_128_20_3.pth,5,0.860958812014939,-0.18756215145868382,0.6543516919113329
MNIST_SMLLAE_0.01_128_20_3.pth,6,0.8511212096084881,-0.13441899859152384,0.7032152333898584
MNIST_SMLLAE_0.01_128_20_3.pth,7,0.877485074073888,-0.19439927971147006,0.5709823391507879
MNIST_SMLLAE_0.01_128_20_3.pth,8,0.846581781240949,-0.09811475569413981,0.7251934575511928
MNIST_SMLLAE_0.01_128_20_3.pth,9,0.8642054458912112,-0.1708468729572988,0.6366685278532243
MNIST_SMLLAE_0.001_128_20_1.pth,0,0.8154449928171781,-0.21741651467513062,0.8897843441972269
MNIST_SMLLAE_0.001_128_20_1.pth,1,0.9274632671330993,-0.20595860791305504,0.330595091892187
MNIST_SMLLAE_0.001_128_20_1.pth,2,0.8394839779235596,-0.15831448096408618,0.7636890893768978
MNIST_SMLLAE_0.001_128_20_1.pth,3,0.84343990754373,-0.1913852033791349,0.744170787000569
MNIST_SMLLAE_0.001_128_20_1.pth,4,0.8652260290750904,-0.17893647406087143,0.6324160508757495
MNIST_SMLLAE_0.001_128_20_1.pth,5,0.8562999679769636,-0.22603298217775863,0.6789065322127987
MNIST_SMLLAE_0.001_128_20_1.pth,6,0.8451924019790641,-0.15982731913541529,0.7345881084079459
MNIST_SMLLAE_0.001_128_20_1.pth,7,0.8744307482752819,-0.21061773279978302,0.586689887516141
MNIST_SMLLAE_0.001_128_20_1.pth,8,0.8357948539071014,-0.13961181145000792,0.7826334704643906
MNIST_SMLLAE_0.001_128_20_1.pth,9,0.8597222692430079,-0.18871749695652756,0.659763783853494
MNIST_SMLLAE_0.01_128_20_2.pth,0,0.818289729770349,-0.20582241657299852,0.8747560007251597
MNIST_SMLLAE_0.01_128_20_2.pth,1,0.9561501822282564,-0.2250194694904839,0.20160261146219338
MNIST_SMLLAE_0.01_128_20_2.pth,2,0.8440081798868586,-0.16532178089713137,0.7415218029053906
MNIST_SMLLAE_0.01_128_20_2.pth,3,0.8483742218796569,-0.19308720992333425,0.7197817765684651
MNIST_SMLLAE_0.01_128_20_2.pth,4,0.8726606446103992,-0.19114823966351568,0.5965561160354282
MNIST_SMLLAE_0.01_128_20_2.pth,5,0.861651762317649,-0.2317534972846545,0.653038075060498
MNIST_SMLLAE_0.01_128_20_2.pth,6,0.8503841562410486,-0.15973782021009478,0.7085900104085406
MNIST_SMLLAE_0.01_128_20_2.pth,7,0.8815127883671786,-0.21424481641783824,0.5528085389955496
MNIST_SMLLAE_0.01_128_20_2.pth,8,0.8402266236790886,-0.1379693168326236,0.7598067435639414
MNIST_SMLLAE_0.01_128_20_2.pth,9,0.8657508986319966,-0.19401400643846062,0.6302729291241864
MNIST_SMLLAE_0.01_128_1_4.pth,0,0.8513281566756112,-0.10073219253017344,0.7010282717577735
MNIST_SMLLAE_0.01_128_1_4.pth,1,0.951184540330576,-0.17572261993725177,0.22097347528638348
MNIST_SMLLAE_0.01_128_1_4.pth,2,0.8743142414578172,-0.09737178148216293,0.5878623527115152
MNIST_SMLLAE_0.01_128_1_4.pth,3,0.8721434616806484,-0.0947375265381787,0.5972548427135596
MNIST_SMLLAE_0.01_128_1_4.pth,4,0.8952871694584242,-0.1262603304121002,0.48474073131323236
MNIST_SMLLAE_0.01_128_1_4.pth,5,0.8894870958119765,-0.11864286125046086,0.5136222624404084
MNIST_SMLLAE_0.01_128_1_4.pth,6,0.8785068044956144,-0.12102159826434654,0.5679003828833106
MNIST_SMLLAE_0.01_128_1_4.pth,7,0.8949771429546148,-0.15613805894187566,0.48566992467980113
MNIST_SMLLAE_0.01_128_1_4.pth,8,0.8669897478219175,-0.07429970194567738,0.6227071358278604
MNIST_SMLLAE_0.01_128_1_4.pth,9,0.8840668293009665,-0.12943765750113953,0.5383388258071106
MNIST_SMLLAE_0.0001_64_1_4.pth,0,0.9681105774276111,-0.024595577837718516,0.15004053087641211
MNIST_SMLLAE_0.0001_64_1_4.pth,1,1.5881703529063826,-0.0773606879361605,-1.97953709687129
MNIST_SMLLAE_0.0001_64_1_4.pth,2,1.1788624028364818,-0.04388326186097297,-0.6343116473123392
MNIST_SMLLAE_0.0001_64_1_4.pth,3,1.303612196445465,-0.07295187793945462,-1.0777988118102435
MNIST_SMLLAE_0.0001_64_1_4.pth,4,1.4986200898946425,-0.047203088398071934,-1.7219160845456392
MNIST_SMLLAE_0.0001_64_1_4.pth,5,1.2450376138959764,-0.06957764443747959,-0.870456200595011
MNIST_SMLLAE_0.0001_64_1_4.pth,6,1.309281398831927,-0.0524222556165143,-1.081443960169136
MNIST_SMLLAE_0.0001_64_1_4.pth,7,1.4986065382043676,-0.06556535726283419,-1.7156195505233947
MNIST_SMLLAE_0.0001_64_1_4.pth,8,1.3790633205393257,-0.07112432464223395,-1.3441698682503267
MNIST_SMLLAE_0.0001_64_1_4.pth,9,1.494388003356393,-0.06698729487231118,-1.7195899039082583
MNIST_SMLLAE_0.01_128_5_4.pth,0,0.8197681309009085,-0.19706626205963632,0.8664729185780669
MNIST_SMLLAE_0.01_128_5_4.pth,1,0.929808676032768,-0.19916947765576412,0.319994502744781
MNIST_SMLLAE_0.01_128_5_4.pth,2,0.8436137146150419,-0.1468344552164245,0.7423028432271993
MNIST_SMLLAE_0.01_128_5_4.pth,3,0.84731830328998,-0.17335420615978867,0.7239841699047133
MNIST_SMLLAE_0.01_128_5_4.pth,4,0.8690006505326195,-0.16787783987540947,0.6134113526438982
MNIST_SMLLAE_0.01_128_5_4.pth,5,0.8593698160664383,-0.20751181772793706,0.6630222965571174
MNIST_SMLLAE_0.01_128_5_4.pth,6,0.8495377933680389,-0.14659236644884788,0.7120539210881429
MNIST_SMLLAE_0.01_128_5_4.pth,7,0.8768350591571414,-0.19594390763058023,0.574405571923291
MNIST_SMLLAE_0.01_128_5_4.pth,8,0.8400321489609243,-0.12522466254770362,0.760202450116979
MNIST_SMLLAE_0.01_128_5_4.pth,9,0.8635171949568069,-0.1749707824472503,0.6403405543120603
MNIST_SMLLAE_0.001_128_20_4.pth,0,0.8138446294531531,-0.21050026900226085,0.8980465293533174
MNIST_SMLLAE_0.001_128_20_4.pth,1,0.9231581683726038,-0.19913234796348694,0.35035706112513604
MNIST_SMLLAE_0.001_128_20_4.pth,2,0.838341204926025,-0.15389975720367677,0.7695330961151489
MNIST_SMLLAE_0.001_128_20_4.pth,3,0.8414301503412794,-0.18672014865230122,0.7542660048344288
MNIST_SMLLAE_0.001_128_20_4.pth,4,0.8630477624609612,-0.1679715769638923,0.6428539374170624
MNIST_SMLLAE_0.001_128_20_4.pth,5,0.8538889234108775,-0.21636514768670348,0.6907236120484109
MNIST_SMLLAE_0.001_128_20_4.pth,6,0.8437075051858182,-0.1516064498544176,0.7418278747486868
MNIST_SMLLAE_0.001_128_20_4.pth,7,0.8716295089007352,-0.19945760234926832,0.6000100037922147
MNIST_SMLLAE_0.001_128_20_4.pth,8,0.8348485446196562,-0.13029926803243763,0.787168064997642
MNIST_SMLLAE_0.001_128_20_4.pth,9,0.858189968394099,-0.17623350100576438,0.6669427399358061
MNIST_SMLLAE_0.01_128_1_3.pth,0,0.8843994608338999,-0.07745173846281986,0.5378164762624437
MNIST_SMLLAE_0.01_128_1_3.pth,1,1.0084750270528415,-0.14338402042217116,-0.032469310944168904
MNIST_SMLLAE_0.01_128_1_3.pth,2,0.9256201580513356,-0.07792837866322622,0.3456773801120669
MNIST_SMLLAE_0.01_128_1_3.pth,3,0.9165276475472025,-0.057265957533442685,0.38266405657619224
MNIST_SMLLAE_0.01_128_1_3.pth,4,0.9762509695259957,-0.1305994736607385,0.11175839360430184
MNIST_SMLLAE_0.01_128_1_3.pth,5,0.9579999879203035,-0.09157749587870705,0.2013551179163411
MNIST_SMLLAE_0.01_128_1_3.pth,6,0.9380013260811505,-0.10593579787903898,0.2866114957065655
MNIST_SMLLAE_0.01_128_1_3.pth,7,0.9966421184720696,-0.17164960106768185,0.02215241838534947
MNIST_SMLLAE_0.01_128_1_3.pth,8,0.9181134554517343,-0.07098411453183301,0.3770940507366744
MNIST_SMLLAE_0.01_128_1_3.pth,9,0.9586144139320101,-0.14091190531481268,0.18952058389394993
MNIST_SMLLAE_0.01_128_20_4.pth,0,0.8219028728957078,-0.18807279483574307,0.8544466072086581
MNIST_SMLLAE_0.01_128_20_4.pth,1,0.9482893277895083,-0.2183386744393129,0.2368696224365773
MNIST_SMLLAE_0.01_128_20_4.pth,2,0.8460821483948434,-0.144260722418009,0.729079694069231
MNIST_SMLLAE_0.01_128_20_4.pth,3,0.848610108146573,-0.1769360619733808,0.7171989758257181
MNIST_SMLLAE_0.01_128_20_4.pth,4,0.8693328794175399,-0.1793838082140455,0.6120935153677979
MNIST_SMLLAE_0.01_128_20_4.pth,5,0.8605458114981117,-0.2065721401215427,0.6571109154271018
MNIST_SMLLAE_0.01_128_20_4.pth,6,0.8509345969850186,-0.14511683307984682,0.7046978366209777
MNIST_SMLLAE_0.01_128_20_4.pth,7,0.8788965724205693,-0.2048845557965605,0.5645214112277313
MNIST_SMLLAE_0.01_128_20_4.pth,8,0.8424029177096835,-0.1207976137539721,0.7475233713023166
MNIST_SMLLAE_0.01_128_20_4.pth,9,0.8636317000871134,-0.17957426249734132,0.6399050086341688
MNIST_SMLLAE_0.0001_64_10_3.pth,0,0.8378229924610683,-0.1431906276816376,0.7720463814069284
MNIST_SMLLAE_0.0001_64_10_3.pth,1,1.0474421794193958,-0.22711878834804988,-0.195204450963135
MNIST_SMLLAE_0.0001_64_10_3.pth,2,0.8846580542104189,-0.1628523751662027,0.5417530056265762
MNIST_SMLLAE_0.0001_64_10_3.pth,3,0.8765203598702308,-0.15513731090011287,0.5800593637330315
MNIST_SMLLAE_0.0001_64_10_3.pth,4,0.9494041591093643,-0.2068480830544703,0.23468217594084614
MNIST_SMLLAE_0.0001_64_10_3.pth,5,0.8947861255418025,-0.17741284336896035,0.4944832531945837
MNIST_SMLLAE_0.0001_64_10_3.pth,6,0.9039899856163216,-0.18096653422813685,0.44867462378595996
MNIST_SMLLAE_0.0001_64_10_3.pth,7,0.9492541772498231,-0.23623888768846657,0.23673057759553587
MNIST_SMLLAE_0.0001_64_10_3.pth,8,0.8760701777141932,-0.13461350279253426,0.5825942505125377
MNIST_SMLLAE_0.0001_64_10_3.pth,9,0.932159151029067,-0.21321589271837965,0.3144213272870085
MNIST_SMLLAE_0.01_64_20_1.pth,0,0.8201127529752498,-0.20392474702169278,0.8647434937568458
MNIST_SMLLAE_0.01_64_20_1.pth,1,0.9545932307642462,-0.22439962773032057,0.208725129136042
MNIST_SMLLAE_0.01_64_20_1.pth,2,0.8467505744607874,-0.15769852913038865,0.7267373485482329
MNIST_SMLLAE_0.01_64_20_1.pth,3,0.8500678425968283,-0.17763006982930826,0.710111215244186
MNIST_SMLLAE_0.01_64_20_1.pth,4,0.8752076502001699,-0.19682658286452778,0.5840308061357288
MNIST_SMLLAE_0.01_64_20_1.pth,5,0.8631781065009635,-0.2185528178355869,0.6445744262274091
MNIST_SMLLAE_0.01_64_20_1.pth,6,0.8525841697148341,-0.17331080787513634,0.6977348119586153
MNIST_SMLLAE_0.01_64_20_1.pth,7,0.8818577679910549,-0.21641818962718326,0.5507594722855169
MNIST_SMLLAE_0.01_64_20_1.pth,8,0.8423332541385471,-0.13765812445652342,0.7488031829981411
MNIST_SMLLAE_0.01_64_20_1.pth,9,0.8673616455142397,-0.1970843283065995,0.6220161366686682
MNIST_SMLLAE_0.0001_128_10_4.pth,0,0.8670710813634249,-0.10691009656608358,0.6251309631754262
MNIST_SMLLAE_0.0001_128_10_4.pth,1,1.224716124135492,-0.21952773672673262,-0.864012669795953
MNIST_SMLLAE_0.0001_128_10_4.pth,2,0.9304017340836599,-0.15259778013099481,0.34008789530530287
MNIST_SMLLAE_0.0001_128_10_4.pth,3,1.0056093825562165,-0.22320337092707837,0.0055613299749712125
MNIST_SMLLAE_0.0001_128_10_4.pth,4,1.0474453174533767,-0.21915715024822485,-0.16768199544558465
MNIST_SMLLAE_0.0001_128_10_4.pth,5,0.9724462211399335,-0.23553714301774265,0.14625207613809887
MNIST_SMLLAE_0.0001_128_10_4.pth,6,0.9251936532261477,-0.15512267888137285,0.36210232780967216
MNIST_SMLLAE_0.0001_128_10_4.pth,7,1.1130042029725902,-0.2523025602853414,-0.44352637002436995
MNIST_SMLLAE_0.0001_128_10_4.pth,8,1.0104877118946836,-0.18521393670561093,-0.016105517628813067
MNIST_SMLLAE_0.0001_128_10_4.pth,9,1.0742375878441794,-0.24040307775128844,-0.2861804156966695
MNIST_SMLLAE_0.01_32_10_4.pth,0,0.8257940290533766,-0.16987852376944856,0.8340030232123515
MNIST_SMLLAE_0.01_32_10_4.pth,1,0.9344679928035988,-0.20201035652161786,0.29865684845582097
MNIST_SMLLAE_0.01_32_10_4.pth,2,0.8491674468152283,-0.13426487922901867,0.7135655397189014
MNIST_SMLLAE_0.01_32_10_4.pth,3,0.8520710506061516,-0.15472963814991317,0.6990451713967621
MNIST_SMLLAE_0.01_32_10_4.pth,4,0.8739113193422616,-0.16363978628661316,0.5888044086962272
MNIST_SMLLAE_0.01_32_10_4.pth,5,0.8642625168567281,-0.18868649118314346,0.6382809645376768
MNIST_SMLLAE_0.01_32_10_4.pth,6,0.8559991523841228,-0.14731913237293626,0.679773925762656
MNIST_SMLLAE_0.01_32_10_4.pth,7,0.8797311062130947,-0.18131981747150902,0.5595801103301064
MNIST_SMLLAE_0.01_32_10_4.pth,8,0.8456505409133998,-0.1160712593215202,0.7311703428683072
MNIST_SMLLAE_0.01_32_10_4.pth,9,0.8676975303882414,-0.1677773504072502,0.6192206091177748
MNIST_SMLLAE_0.01_64_20_3.pth,0,0.8273805654778772,-0.16136990447007976,0.8247891825670414
MNIST_SMLLAE_0.01_64_20_3.pth,1,0.937533400394843,-0.21181987051949835,0.2843139320072889
MNIST_SMLLAE_0.01_64_20_3.pth,2,0.8481747059859046,-0.14135708480490145,0.718493158769467
MNIST_SMLLAE_0.01_64_20_3.pth,3,0.8511169168028501,-0.1679478983375884,0.7037937910220382
MNIST_SMLLAE_0.01_64_20_3.pth,4,0.8723645626041894,-0.17695142492418994,0.5971107693134076
MNIST_SMLLAE_0.01_64_20_3.pth,5,0.8622403858488451,-0.19439917225324987,0.6482377749740016
MNIST_SMLLAE_0.01_64_20_3.pth,6,0.8521071273623528,-0.14135472625923792,0.698645403750613
MNIST_SMLLAE_0.01_64_20_3.pth,7,0.8819886974207622,-0.2036687926981182,0.5492365177921816
MNIST_SMLLAE_0.01_64_20_3.pth,8,0.8456230334922273,-0.11187549370636533,0.7305335285276104
MNIST_SMLLAE_0.01_64_20_3.pth,9,0.8668783688096272,-0.1822494257700873,0.6236939730762002
MNIST_SMLLAE_0.01_64_20_2.pth,0,0.8246237607026586,-0.17864726107296502,0.8398773748552882
MNIST_SMLLAE_0.01_64_20_2.pth,1,0.9434692727311592,-0.2142029642831837,0.2582289273551897
MNIST_SMLLAE_0.01_64_20_2.pth,2,0.8474149517426195,-0.14090324273805938,0.7224873847183266
MNIST_SMLLAE_0.01_64_20_2.pth,3,0.8506885844882172,-0.16682042774255143,0.7062066666183826
MNIST_SMLLAE_0.01_64_20_2.pth,4,0.8715126591520251,-0.1725906646679582,0.6010337529914579
MNIST_SMLLAE_0.01_64_20_2.pth,5,0.8636713656074798,-0.20505945780705082,0.6414551402209199
MNIST_SMLLAE_0.01_64_20_2.pth,6,0.8525532470988829,-0.14657478853941477,0.6963126700582545
MNIST_SMLLAE_0.01_64_20_2.pth,7,0.8803284378715063,-0.20541153279723545,0.5574695397736793
MNIST_SMLLAE_0.01_64_20_2.pth,8,0.844163807571791,-0.11851025188585189,0.7384672152388463
MNIST_SMLLAE_0.01_64_20_2.pth,9,0.8662741062544264,-0.18094535115865193,0.6267364991069484
MNIST_SMLLAE_0.0001_32_1_4.pth,0,0.9163907215303304,-0.018129179172377646,0.38054775073090275
MNIST_SMLLAE_0.0001_32_1_4.pth,1,1.2759876411916926,-0.10358224280291445,-1.018587500497438
MNIST_SMLLAE_0.0001_32_1_4.pth,2,1.001026757812315,-0.034634329712454746,0.029160983666795297
MNIST_SMLLAE_0.0001_32_1_4.pth,3,1.0296634366016577,-0.06317660544388562,-0.09035801414228743
MNIST_SMLLAE_0.0001_32_1_4.pth,4,1.3353495460056723,-0.06159168166283431,-1.203533649862364
MNIST_SMLLAE_0.0001_32_1_4.pth,5,1.0215651074867078,-0.05703172508499656,-0.05786155789422808
MNIST_SMLLAE_0.0001_32_1_4.pth,6,1.0349176776185165,-0.044316655898130115,-0.10737892608576287
MNIST_SMLLAE_0.0001_32_1_4.pth,7,1.2542029748514933,-0.08851976949174835,-0.9340432560461265
MNIST_SMLLAE_0.0001_32_1_4.pth,8,1.100999595631809,-0.06223833081719808,-0.366176306642809
MNIST_SMLLAE_0.0001_32_1_4.pth,9,1.3336089644488778,-0.08842936602932466,-1.2072857939018327
MNIST_SMLLAE_0.001_64_10_3.pth,0,0.8130720890298182,-0.21032464089048314,0.9024173579743588
MNIST_SMLLAE_0.001_64_10_3.pth,1,0.921586536363358,-0.18860766495793502,0.35754317738540264
MNIST_SMLLAE_0.001_64_10_3.pth,2,0.8387422671960306,-0.14844742916458714,0.767243282489111
MNIST_SMLLAE_0.001_64_10_3.pth,3,0.8422978149782313,-0.1767753424563574,0.7494163189087917
MNIST_SMLLAE_0.001_64_10_3.pth,4,0.8634604560988983,-0.16703544347144583,0.6407682376084252
MNIST_SMLLAE_0.001_64_10_3.pth,5,0.8544081296487774,-0.21167941082769987,0.6880071638125238
MNIST_SMLLAE_0.001_64_10_3.pth,6,0.8443370434710278,-0.14972730905753115,0.7386809952183652
MNIST_SMLLAE_0.001_64_10_3.pth,7,0.871744086422345,-0.19576432590479392,0.599237972278871
MNIST_SMLLAE_0.001_64_10_3.pth,8,0.8357376936647192,-0.12534938793453992,0.7826475616490519
MNIST_SMLLAE_0.001_64_10_3.pth,9,0.8586609321023357,-0.17376985555101537,0.6646228690174794
MNIST_SMLLAE_0.0001_128_10_3.pth,0,0.9438541526088909,-0.13404524877386026,0.26474507979026424
MNIST_SMLLAE_0.0001_128_10_3.pth,1,1.2083884984386124,-0.21787790341850136,-0.811360030556892
MNIST_SMLLAE_0.0001_128_10_3.pth,2,1.093602293452551,-0.17542882669984108,-0.37161340056808617
MNIST_SMLLAE_0.0001_128_10_3.pth,3,1.1075057317124735,-0.19098595430776105,-0.4269782449253354
MNIST_SMLLAE_0.0001_128_10_3.pth,4,1.1519198438907592,-0.19711843962947978,-0.600760763461355
MNIST_SMLLAE_0.0001_128_10_3.pth,5,1.1345772258770306,-0.19647105810704116,-0.5265782083177921
MNIST_SMLLAE_0.0001_128_10_3.pth,6,1.087013701556371,-0.18444318602712992,-0.34166748841712213
MNIST_SMLLAE_0.0001_128_10_3.pth,7,1.156073969509815,-0.21936256193872486,-0.6168742844239249
MNIST_SMLLAE_0.0001_128_10_3.pth,8,1.0976064081554295,-0.167580463518708,-0.3875776655740565
MNIST_SMLLAE_0.0001_128_10_3.pth,9,1.1331725954655023,-0.20995228769054403,-0.5302760964428115
MNIST_SMLLAE_0.0001_64_10_4.pth,0,0.8332961308712862,-0.1467250317892978,0.7949035621953326
MNIST_SMLLAE_0.0001_64_10_4.pth,1,1.0150620654290994,-0.21406019558051953,-0.0535682695621243
MNIST_SMLLAE_0.0001_64_10_4.pth,2,0.8619652041631152,-0.12711712124612765,0.6511194390457801
MNIST_SMLLAE_0.0001_64_10_4.pth,3,0.8814405763503348,-0.16810615991083397,0.558120276411477
MNIST_SMLLAE_0.0001_64_10_4.pth,4,0.9049446834687546,-0.18086906309094408,0.44262992691389313
MNIST_SMLLAE_0.0001_64_10_4.pth,5,0.8871354334423894,-0.19958753031660392,0.5291046898328563
MNIST_SMLLAE_0.0001_64_10_4.pth,6,0.8613098693665483,-0.13337796846608058,0.6536852385252381
MNIST_SMLLAE_0.0001_64_10_4.pth,7,0.9685467494948828,-0.2354253905289127,0.14883397287669975
MNIST_SMLLAE_0.0001_64_10_4.pth,8,0.8792597289202884,-0.133218367235583,0.5671063061620152
MNIST_SMLLAE_0.0001_64_10_4.pth,9,0.9249316435030359,-0.20713740258798172,0.34845847320512136
MNIST_SMLLAE_0.001_64_10_4.pth,0,0.8136525971548898,-0.2150640427510619,0.8993392598480658
MNIST_SMLLAE_0.001_64_10_4.pth,1,0.9200144542471428,-0.19072489332156276,0.36483555795206773
MNIST_SMLLAE_0.001_64_10_4.pth,2,0.8380121804716051,-0.15734700187676903,0.7712964203084144
MNIST_SMLLAE_0.001_64_10_4.pth,3,0.8415047407740414,-0.19032156018652752,0.7540378204620246
MNIST_SMLLAE_0.001_64_10_4.pth,4,0.8633340376821895,-0.17421990570271603,0.6415403603202792
MNIST_SMLLAE_0.001_64_10_4.pth,5,0.8539993230403806,-0.22012784321298046,0.6902886168072477
MNIST_SMLLAE_0.001_64_10_4.pth,6,0.8440250344963313,-0.1520617225584982,0.7401169084489907
MNIST_SMLLAE_0.001_64_10_4.pth,7,0.8718518433867726,-0.20232726460171438,0.5988744787335193
MNIST_SMLLAE_0.001_64_10_4.pth,8,0.8343938051185569,-0.13501406831220322,0.7896761136305896
MNIST_SMLLAE_0.001_64_10_4.pth,9,0.8585022128490792,-0.1810721142705911,0.6655006458803822
MNIST_SMLLAE_0.0001_32_1_3.pth,0,1.1054472623430953,-0.012213280858246144,-0.35115233123194073
MNIST_SMLLAE_0.0001_32_1_3.pth,1,1.6135155927242162,-0.015901342698858106,-2.072430508684018
MNIST_SMLLAE_0.0001_32_1_3.pth,2,1.2735450284541114,-0.012163308318179866,-0.9572468884431887
MNIST_SMLLAE_0.0001_32_1_3.pth,3,1.0625830702262349,-0.012246903429596933,-0.19273821632099328
MNIST_SMLLAE_0.0001_32_1_3.pth,4,1.5398626133283626,-0.015161314577071988,-1.8722551705620805
MNIST_SMLLAE_0.0001_32_1_3.pth,5,1.211238522567022,-0.014664578763677015,-0.7145724454727543
MNIST_SMLLAE_0.0001_32_1_3.pth,6,1.4962297342639874,-0.02033390361141723,-1.7406837908103912
MNIST_SMLLAE_0.0001_32_1_3.pth,7,1.5175689121396625,-0.019775875770796248,-1.7829864074782835
MNIST_SMLLAE_0.0001_32_1_3.pth,8,1.1330028701979031,-0.015007960297005815,-0.4517810585491804
MNIST_SMLLAE_0.0001_32_1_3.pth,9,1.4877284442705017,-0.019378002857529185,-1.699017740176611
MNIST_SMLLAE_0.01_64_20_4.pth,0,0.8223826151721332,-0.18528347004283413,0.8520689228760775
MNIST_SMLLAE_0.01_64_20_4.pth,1,0.942863163391399,-0.2092509323066654,0.2604530488340862
MNIST_SMLLAE_0.01_64_20_4.pth,2,0.8462484534974246,-0.14557047598949663,0.7285649182745013
MNIST_SMLLAE_0.01_64_20_4.pth,3,0.8491737241202062,-0.17299133267556613,0.7143944984082433
MNIST_SMLLAE_0.01_64_20_4.pth,4,0.8717431328325796,-0.17744813064993586,0.6000505514195895
MNIST_SMLLAE_0.01_64_20_4.pth,5,0.8621359596471615,-0.20589140141275192,0.649204104212399
MNIST_SMLLAE_0.01_64_20_4.pth,6,0.8518701840915361,-0.14832226614709967,0.7002378033862663
MNIST_SMLLAE_0.01_64_20_4.pth,7,0.8781477363077119,-0.20324157532061637,0.5681219711738753
MNIST_SMLLAE_0.01_64_20_4.pth,8,0.8423444169747512,-0.1215123959051088,0.7479901672912865
MNIST_SMLLAE_0.01_64_20_4.pth,9,0.8652687206258859,-0.1756718024533919,0.6315442761326048
MNIST_SMLLAE_0.01_32_10_3.pth,0,0.8289865012679781,-0.16222075069637995,0.8166154480337641
MNIST_SMLLAE_0.01_32_10_3.pth,1,0.9319952653368139,-0.19406753190417791,0.3093322687934857
MNIST_SMLLAE_0.01_32_10_3.pth,2,0.8491892640211786,-0.13894754540339505,0.7136415365027011
MNIST_SMLLAE_0.01_32_10_3.pth,3,0.8529576809099405,-0.16530706606342707,0.6949774423097689
MNIST_SMLLAE_0.01_32_10_3.pth,4,0.8745605958333569,-0.1740581643728387,0.5864989629294947
MNIST_SMLLAE_0.01_32_10_3.pth,5,0.8652557179398601,-0.1967143770019173,0.6334059664208356
MNIST_SMLLAE_0.01_32_10_3.pth,6,0.8532827737933658,-0.1408019390092203,0.6930403893746988
MNIST_SMLLAE_0.01_32_10_3.pth,7,0.8843591824347871,-0.20354234891625905,0.5378465488939813
MNIST_SMLLAE_0.01_32_10_3.pth,8,0.8466020239941638,-0.1124936443468173,0.7259089388544195
MNIST_SMLLAE_0.01_32_10_3.pth,9,0.8694545402162965,-0.18149453537090202,0.6113621251288628
